InvoiceNo,InvoiceDate,CustomerID
547246,3/22/11 8:54,16191.0
547247,3/22/11 9:01,18225.0
547248,3/22/11 9:23,
547249,3/22/11 9:27,
547250,3/22/11 9:30,
547251,3/22/11 9:43,17865.0
547252,3/22/11 10:13,13900.0
547253,3/22/11 10:44,13869.0
547273,3/22/11 11:05,14530.0
C547309,3/22/11 11:17,17416.0
547324,3/22/11 11:27,13014.0
547327,3/22/11 11:28,12681.0
547328,3/22/11 11:37,
547329,3/22/11 11:38,
547330,3/22/11 11:40,
547331,3/22/11 11:41,
547332,3/22/11 11:42,
547333,3/22/11 11:43,
547334,3/22/11 11:43,15044.0
547335,3/22/11 11:44,
547336,3/22/11 11:45,
547337,3/22/11 11:47,
547338,3/22/11 11:49,
547339,3/22/11 11:51,
547340,3/22/11 11:53,14875.0
547341,3/22/11 11:53,
547343,3/22/11 11:54,
C547342,3/22/11 11:54,15044.0
547344,3/22/11 11:55,
547345,3/22/11 11:55,
547346,3/22/11 11:56,
547347,3/22/11 11:56,
547348,3/22/11 11:57,
547349,3/22/11 12:02,15132.0
547350,3/22/11 12:05,17272.0
547357,3/22/11 12:15,17613.0
547358,3/22/11 12:25,15998.0
547359,3/22/11 12:27,15719.0
547360,3/22/11 12:30,16135.0
547361,3/22/11 12:31,15298.0
547362,3/22/11 12:33,13694.0
547363,3/22/11 12:33,
547364,3/22/11 12:34,
547365,3/22/11 12:36,12775.0
547366,3/22/11 13:02,12831.0
547367,3/22/11 13:11,15437.0
C547368,3/22/11 13:13,16809.0
547369,3/22/11 13:24,
547370,3/22/11 13:32,14711.0
547371,3/22/11 13:38,14377.0
547372,3/22/11 13:46,16374.0
547373,3/22/11 13:52,13798.0
547374,3/22/11 13:54,16110.0
547375,3/22/11 14:24,13196.0
C547376,3/22/11 14:40,14227.0
547377,3/22/11 14:43,13050.0
547378,3/22/11 14:56,14051.0
547379,3/22/11 15:13,12720.0
547380,3/22/11 15:20,16809.0
547381,3/22/11 15:25,18041.0
547382,3/22/11 15:31,15457.0
547383,3/22/11 15:42,12613.0
547384,3/22/11 15:46,12613.0
547385,3/22/11 15:48,
547386,3/22/11 15:52,
547387,3/22/11 16:00,12539.0
C547388,3/22/11 16:07,12352.0
547389,3/22/11 16:08,16721.0
547390,3/22/11 16:08,12352.0
547391,3/22/11 16:32,14735.0
547393,3/22/11 16:35,
547394,3/22/11 16:38,
547395,3/22/11 16:38,
547396,3/22/11 16:54,
547397,3/22/11 16:55,
547398,3/22/11 16:55,
547399,3/22/11 16:55,
547400,3/22/11 16:56,
547401,3/22/11 17:00,17576.0
547402,3/22/11 17:04,
547403,3/22/11 17:05,
547404,3/22/11 17:05,
547405,3/23/11 8:22,17705.0
547406,3/23/11 8:26,16948.0
547407,3/23/11 8:54,15658.0
C547408,3/23/11 8:55,15658.0
C547409,3/23/11 8:59,13092.0
C547410,3/23/11 9:02,18183.0
547411,3/23/11 9:42,
547412,3/23/11 9:42,12399.0
547413,3/23/11 9:43,13475.0
547414,3/23/11 9:54,17733.0
547415,3/23/11 10:08,17102.0
547416,3/23/11 10:15,15410.0
547417,3/23/11 10:25,13239.0
547418,3/23/11 10:25,13148.0
547419,3/23/11 10:27,15061.0
547420,3/23/11 10:43,15449.0
547428,3/23/11 10:51,14870.0
547444,3/23/11 10:55,12811.0
547485,3/23/11 11:16,17019.0
547486,3/23/11 11:18,13576.0
547487,3/23/11 11:29,
547488,3/23/11 11:30,13821.0
547489,3/23/11 11:44,17830.0
547490,3/23/11 11:48,17507.0
547491,3/23/11 12:05,17096.0
547492,3/23/11 12:06,12604.0
547493,3/23/11 12:06,12818.0
547494,3/23/11 12:08,18191.0
C547495,3/23/11 12:11,15021.0
547496,3/23/11 12:13,18075.0
547497,3/23/11 12:15,14461.0
547498,3/23/11 12:24,15021.0
547500,3/23/11 12:39,13408.0
547501,3/23/11 12:41,13408.0
C547502,3/23/11 12:42,14513.0
547503,3/23/11 12:44,13132.0
547504,3/23/11 13:33,12683.0
547505,3/23/11 13:36,
547506,3/23/11 13:38,
547507,3/23/11 13:39,16859.0
547508,3/23/11 13:39,12683.0
547509,3/23/11 13:42,15606.0
547510,3/23/11 13:42,15245.0
547511,3/23/11 13:44,17411.0
547512,3/23/11 13:46,17262.0
547513,3/23/11 13:59,17519.0
547514,3/23/11 14:00,17486.0
547515,3/23/11 14:02,13267.0
547516,3/23/11 14:04,15189.0
547517,3/23/11 14:33,12395.0
547518,3/23/11 14:39,13694.0
547519,3/23/11 14:46,16308.0
547520,3/23/11 14:55,12564.0
547521,3/23/11 15:00,16713.0
547522,3/23/11 15:02,
547523,3/23/11 15:03,
547524,3/23/11 15:03,
547525,3/23/11 15:04,
547526,3/23/11 15:04,
547527,3/23/11 15:04,
547528,3/23/11 15:05,
547529,3/23/11 15:05,
547530,3/23/11 15:05,
547531,3/23/11 15:06,
547532,3/23/11 15:06,
547533,3/23/11 15:06,
547534,3/23/11 15:06,
547535,3/23/11 15:07,16250.0
547536,3/23/11 15:07,
547537,3/23/11 15:16,13534.0
547538,3/23/11 15:17,13534.0
547539,3/23/11 15:19,16943.0
547541,3/23/11 15:22,14607.0
547546,3/23/11 15:26,13249.0
547547,3/23/11 15:30,
547548,3/23/11 15:37,15644.0
547549,3/23/11 15:40,14794.0
547550,3/23/11 15:41,16839.0
547551,3/23/11 15:55,
547552,3/23/11 15:55,
547553,3/23/11 16:00,15644.0
547554,3/23/11 16:22,17858.0
547555,3/23/11 16:35,14075.0
547556,3/23/11 16:45,17250.0
547557,3/23/11 16:53,
547558,3/23/11 17:25,17966.0
547559,3/23/11 17:27,
547560,3/23/11 17:28,
547561,3/24/11 8:44,14129.0
547562,3/24/11 8:47,16525.0
547563,3/24/11 8:56,15651.0
547564,3/24/11 9:21,17512.0
547565,3/24/11 9:21,13035.0
547566,3/24/11 9:42,12811.0
547567,3/24/11 9:44,17644.0
547568,3/24/11 9:50,13341.0
547569,3/24/11 9:50,17491.0
547570,3/24/11 9:50,13636.0
547571,3/24/11 9:52,16265.0
547572,3/24/11 10:03,13512.0
547573,3/24/11 10:04,12948.0
C547574,3/24/11 10:13,14223.0
547575,3/24/11 10:18,
547576,3/24/11 10:37,16620.0
547577,3/24/11 10:37,13183.0
547578,3/24/11 10:38,13089.0
547579,3/24/11 10:40,13089.0
547580,3/24/11 10:48,13488.0
C547581,3/24/11 10:58,12474.0
C547582,3/24/11 11:06,12474.0
547583,3/24/11 11:07,12901.0
547593,3/24/11 11:18,
C547594,3/24/11 11:19,12693.0
547595,3/24/11 11:20,
547596,3/24/11 11:20,
547597,3/24/11 11:21,
547598,3/24/11 11:24,
547599,3/24/11 11:24,
547606,3/24/11 11:26,
547611,3/24/11 11:26,
547618,3/24/11 11:28,
547623,3/24/11 11:29,15641.0
547626,3/24/11 11:30,
547639,3/24/11 11:34,17698.0
547644,3/24/11 11:38,14267.0
547645,3/24/11 11:40,12676.0
547646,3/24/11 11:42,
547647,3/24/11 11:43,15144.0
547648,3/24/11 11:44,15144.0
547649,3/24/11 12:02,18118.0
547650,3/24/11 12:08,17059.0
547651,3/24/11 12:11,16904.0
547652,3/24/11 12:15,14606.0
547653,3/24/11 12:21,16745.0
547654,3/24/11 12:32,14527.0
547655,3/24/11 12:52,14267.0
547656,3/24/11 12:53,13263.0
547657,3/24/11 12:58,13871.0
547658,3/24/11 13:04,13736.0
547659,3/24/11 13:05,12434.0
C547661,3/24/11 13:09,13736.0
547662,3/24/11 13:12,14085.0
547663,3/24/11 13:16,16022.0
547664,3/24/11 13:16,13069.0
547665,3/24/11 13:17,14256.0
547666,3/24/11 13:23,14235.0
547667,3/24/11 13:25,16700.0
547668,3/24/11 13:28,14071.0
547669,3/24/11 13:37,12748.0
547670,3/24/11 13:41,16769.0
547671,3/24/11 13:45,14560.0
547672,3/24/11 13:54,17754.0
547673,3/24/11 13:57,
547674,3/24/11 13:59,15835.0
C547675,3/24/11 14:07,17754.0
C547676,3/24/11 14:15,15189.0
547684,3/24/11 14:46,12408.0
547685,3/24/11 14:47,12408.0
547686,3/24/11 14:49,15513.0
547687,3/24/11 14:52,15078.0
547688,3/24/11 14:54,12971.0
547689,3/24/11 14:55,17757.0
547690,3/24/11 14:55,16063.0
547690,3/24/11 14:56,16063.0
547691,3/24/11 15:02,16767.0
547694,3/24/11 15:12,15178.0
547695,3/24/11 15:15,18239.0
547696,3/24/11 16:07,
547697,3/24/11 16:23,14348.0
547698,3/24/11 16:30,15304.0
547699,3/24/11 16:38,
547700,3/24/11 16:39,
547701,3/24/11 16:42,
547702,3/24/11 16:45,14911.0
547703,3/24/11 17:10,12540.0
547704,3/24/11 17:51,
547705,3/24/11 18:20,14056.0
547706,3/24/11 18:25,12901.0
547707,3/24/11 18:28,18008.0
547708,3/24/11 18:34,17450.0
547709,3/24/11 18:43,18109.0
C547710,3/24/11 19:27,14875.0
547712,3/24/11 19:31,16905.0
C547711,3/24/11 19:31,13534.0
547713,3/25/11 8:41,16458.0
547714,3/25/11 8:43,15815.0
547715,3/25/11 8:50,12520.0
547716,3/25/11 8:52,16833.0
547717,3/25/11 8:53,16833.0
547718,3/25/11 9:39,17450.0
547719,3/25/11 10:05,14404.0
547720,3/25/11 10:08,14209.0
547721,3/25/11 10:14,13000.0
547722,3/25/11 10:19,12553.0
547723,3/25/11 10:39,
547724,3/25/11 10:42,13468.0
C547725,3/25/11 10:43,
547726,3/25/11 10:49,16029.0
547727,3/25/11 10:50,16029.0
547728,3/25/11 10:51,16029.0
547729,3/25/11 10:52,15529.0
547730,3/25/11 11:01,14796.0
547762,3/25/11 11:31,13695.0
C547763,3/25/11 11:31,14194.0
547772,3/25/11 11:34,17979.0
547785,3/25/11 11:41,13097.0
547786,3/25/11 11:44,14587.0
547787,3/25/11 11:57,13139.0
547788,3/25/11 12:00,
547789,3/25/11 12:04,14911.0
547790,3/25/11 12:04,12545.0
547792,3/25/11 12:07,17979.0
C547791,3/25/11 12:07,17979.0
547793,3/25/11 12:10,14758.0
547794,3/25/11 12:13,14085.0
547795,3/25/11 12:21,14536.0
547796,3/25/11 12:34,14646.0
C547797,3/25/11 12:34,17460.0
C547798,3/25/11 12:43,17204.0
547799,3/25/11 12:48,17139.0
547800,3/25/11 12:55,14504.0
547801,3/25/11 12:57,14107.0
C547802,3/25/11 13:12,12921.0
547803,3/25/11 13:23,13662.0
547804,3/25/11 13:30,16817.0
547805,3/25/11 13:35,13327.0
C547806,3/25/11 13:37,12528.0
C547807,3/25/11 13:41,14194.0
C547808,3/25/11 13:42,13014.0
547809,3/25/11 13:54,12748.0
547810,3/25/11 14:00,
547811,3/25/11 14:01,17368.0
547812,3/25/11 14:06,18102.0
547813,3/25/11 14:11,
547814,3/25/11 14:19,13452.0
547815,3/25/11 14:19,13520.0
547816,3/25/11 14:30,12748.0
547817,3/25/11 14:34,17946.0
547818,3/25/11 14:39,12748.0
547819,3/25/11 14:45,12748.0
547820,3/25/11 14:46,13743.0
547821,3/25/11 14:50,12621.0
547822,3/25/11 14:53,12668.0
547825,3/25/11 15:01,12778.0
547826,3/25/11 15:08,18078.0
547827,3/25/11 15:10,
547828,3/25/11 15:18,16618.0
547829,3/25/11 15:24,16081.0
547830,3/25/11 15:50,
547832,3/25/11 16:25,17511.0
547833,3/25/11 17:34,16780.0
547834,3/27/11 10:16,17937.0
547835,3/27/11 10:18,15465.0
C547836,3/27/11 10:19,15465.0
547837,3/27/11 10:26,17243.0
C547838,3/27/11 10:47,12916.0
547839,3/27/11 10:54,12916.0
547840,3/27/11 10:56,15133.0
547841,3/27/11 11:02,16923.0
547842,3/27/11 11:14,13875.0
547843,3/27/11 11:22,18273.0
547844,3/27/11 11:44,15045.0
547845,3/27/11 11:51,16434.0
547846,3/27/11 11:59,18071.0
C547847,3/27/11 12:04,14232.0
C547848,3/27/11 12:05,12921.0
547850,3/27/11 12:06,14472.0
C547849,3/27/11 12:06,12471.0
C547851,3/27/11 12:08,16782.0
C547852,3/27/11 12:11,15065.0
C547853,3/27/11 12:11,15615.0
C547854,3/27/11 12:12,14586.0
C547855,3/27/11 12:13,14194.0
C547856,3/27/11 12:14,16256.0
C547857,3/27/11 12:14,13050.0
C547858,3/27/11 12:16,14911.0
C547859,3/27/11 12:16,13725.0
547860,3/27/11 12:21,17625.0
547861,3/27/11 12:36,16701.0
547862,3/27/11 12:54,12841.0
547863,3/27/11 13:07,12728.0
547864,3/27/11 13:10,15716.0
547865,3/27/11 13:15,
547866,3/27/11 13:21,14878.0
547867,3/27/11 13:56,13357.0
547870,3/27/11 14:18,13668.0
547871,3/27/11 14:28,16931.0
547872,3/27/11 14:34,16777.0
547873,3/27/11 15:33,13240.0
547874,3/27/11 15:39,14476.0
547875,3/27/11 15:40,13408.0
547876,3/27/11 15:41,16638.0
547877,3/27/11 15:46,14573.0
547878,3/27/11 16:01,15939.0
547879,3/27/11 16:03,12877.0
547880,3/27/11 16:05,15426.0
547881,3/27/11 16:08,13110.0
547882,3/28/11 7:53,14911.0
547883,3/28/11 8:40,14755.0
547884,3/28/11 9:07,13481.0
547885,3/28/11 9:16,17314.0
547886,3/28/11 9:21,13652.0
547887,3/28/11 9:30,16245.0
547888,3/28/11 9:59,13368.0
C547889,3/28/11 10:02,14410.0
547890,3/28/11 10:03,17227.0
547891,3/28/11 10:14,13266.0
547892,3/28/11 10:15,12669.0
547893,3/28/11 10:25,13552.0
547894,3/28/11 10:26,13552.0
547895,3/28/11 10:52,18118.0
547896,3/28/11 11:34,17841.0
547897,3/28/11 11:36,12792.0
547898,3/28/11 11:49,16523.0
547900,3/28/11 11:51,13649.0
C547899,3/28/11 11:51,
547901,3/28/11 11:57,
547902,3/28/11 11:58,17765.0
547903,3/28/11 11:59,15039.0
C547904,3/28/11 12:02,
C547905,3/28/11 12:10,
547906,3/28/11 12:13,14410.0
547907,3/28/11 12:18,15083.0
C547908,3/28/11 12:18,
547909,3/28/11 12:22,15033.0
547910,3/28/11 12:23,14159.0
547911,3/28/11 12:25,14127.0
547912,3/28/11 12:27,18010.0
C547913,3/28/11 12:34,
547914,3/28/11 12:35,12594.0
C547915,3/28/11 12:37,
547916,3/28/11 12:46,
547917,3/28/11 12:46,
547918,3/28/11 12:49,15249.0
547919,3/28/11 12:52,13760.0
547920,3/28/11 12:52,14730.0
547921,3/28/11 13:28,14766.0
547922,3/28/11 13:32,15624.0
547923,3/28/11 13:35,14344.0
547924,3/28/11 13:39,17749.0
547925,3/28/11 13:57,12481.0
547926,3/28/11 13:59,12481.0
547927,3/28/11 13:59,
547928,3/28/11 14:00,
547929,3/28/11 14:00,
C547930,3/28/11 14:00,12594.0
547931,3/28/11 14:01,12594.0
547932,3/28/11 14:01,
547933,3/28/11 14:02,
547934,3/28/11 14:07,12474.0
547935,3/28/11 14:19,15874.0
547936,3/28/11 14:23,15874.0
547937,3/28/11 14:27,15068.0
547938,3/28/11 14:33,13901.0
547939,3/28/11 14:42,15611.0
547940,3/28/11 14:43,16814.0
547941,3/28/11 14:46,16692.0
547942,3/28/11 14:57,14538.0
547943,3/28/11 14:58,
547944,3/28/11 14:59,12971.0
547945,3/28/11 14:59,14851.0
547946,3/28/11 14:59,12971.0
547947,3/28/11 15:03,15032.0
547948,3/28/11 15:06,
547949,3/28/11 15:10,14021.0
547950,3/28/11 15:11,
547957,3/28/11 15:16,
C547958,3/28/11 15:18,15032.0
547959,3/28/11 15:19,
547960,3/28/11 15:27,15644.0
C547961,3/28/11 15:30,15032.0
547962,3/28/11 15:38,12957.0
547963,3/28/11 15:42,13037.0
547964,3/28/11 15:45,
547965,3/28/11 15:47,15809.0
547966,3/28/11 15:49,
547967,3/28/11 15:49,
C547968,3/28/11 16:02,12471.0
547969,3/28/11 16:27,17238.0
547970,3/28/11 16:28,17238.0
547971,3/28/11 16:37,17917.0
547972,3/28/11 16:41,12557.0
547985,3/29/11 8:43,16455.0
547986,3/29/11 8:46,18177.0
547987,3/29/11 9:11,17428.0
C547988,3/29/11 9:19,13477.0
547989,3/29/11 9:36,
547990,3/29/11 9:53,15589.0
547991,3/29/11 9:54,15589.0
C547992,3/29/11 9:58,18225.0
547993,3/29/11 9:59,
547994,3/29/11 10:18,
547995,3/29/11 10:20,
547996,3/29/11 10:22,
547997,3/29/11 10:22,
547998,3/29/11 10:23,
547999,3/29/11 10:24,
548000,3/29/11 10:24,
548001,3/29/11 10:26,
548002,3/29/11 10:27,
548003,3/29/11 10:39,18044.0
548005,3/29/11 10:49,14128.0
548006,3/29/11 10:50,18226.0
548007,3/29/11 10:51,13769.0
548008,3/29/11 10:52,
C548009,3/29/11 10:55,14245.0
548010,3/29/11 11:04,14646.0
548011,3/29/11 11:14,14646.0
548012,3/29/11 11:15,17377.0
548013,3/29/11 11:25,17874.0
548014,3/29/11 11:29,17719.0
C548015,3/29/11 11:30,13802.0
548016,3/29/11 11:39,16871.0
548017,3/29/11 11:42,16871.0
548033,3/29/11 12:01,14441.0
548038,3/29/11 12:03,15696.0
548069,3/29/11 12:10,
548095,3/29/11 12:17,
548098,3/29/11 12:17,
548104,3/29/11 12:18,
548110,3/29/11 12:20,
548144,3/29/11 12:29,13798.0
548148,3/29/11 12:31,17931.0
548149,3/29/11 12:36,
548150,3/29/11 12:55,17315.0
548151,3/29/11 12:57,13803.0
548152,3/29/11 13:04,17398.0
548153,3/29/11 13:05,15129.0
548154,3/29/11 13:06,17675.0
C548155,3/29/11 13:18,15906.0
548156,3/29/11 13:22,14871.0
548157,3/29/11 13:27,14298.0
548158,3/29/11 13:28,15906.0
548159,3/29/11 13:32,15906.0
548160,3/29/11 13:33,16253.0
548161,3/29/11 13:40,
548162,3/29/11 13:42,
548163,3/29/11 13:43,
548164,3/29/11 13:44,
548165,3/29/11 13:44,
548166,3/29/11 13:45,
548167,3/29/11 13:45,
548168,3/29/11 13:46,
548169,3/29/11 13:48,14680.0
548170,3/29/11 13:53,15290.0
548171,3/29/11 13:58,16422.0
548172,3/29/11 14:13,15738.0
548173,3/29/11 14:17,
C548174,3/29/11 14:17,13662.0
548175,3/29/11 14:19,
548176,3/29/11 14:20,13439.0
548177,3/29/11 14:31,12888.0
548178,3/29/11 14:35,14367.0
548185,3/29/11 14:58,15628.0
548186,3/29/11 15:02,13777.0
C548187,3/29/11 15:06,17511.0
548188,3/29/11 15:12,13263.0
548189,3/29/11 15:15,16607.0
548190,3/29/11 15:18,17511.0
548191,3/29/11 15:20,
548192,3/29/11 15:22,17364.0
C548193,3/29/11 15:27,14680.0
548194,3/29/11 15:30,
548195,3/29/11 15:36,
548196,3/29/11 15:44,16011.0
548197,3/29/11 15:53,13588.0
548198,3/29/11 16:05,16712.0
548199,3/29/11 16:12,16945.0
548202,3/29/11 16:36,16980.0
548203,3/29/11 16:40,
548203,3/29/11 16:41,
548204,3/29/11 16:41,
548205,3/29/11 16:51,
548206,3/29/11 16:56,
548207,3/29/11 17:11,
548208,3/29/11 17:12,14189.0
548209,3/29/11 17:21,
548210,3/29/11 17:23,14606.0
548211,3/30/11 9:06,14646.0
548212,3/30/11 9:12,12456.0
548213,3/30/11 9:15,15521.0
548214,3/30/11 9:17,13720.0
548215,3/30/11 9:19,15674.0
548216,3/30/11 9:27,12971.0
548217,3/30/11 9:31,17616.0
548218,3/30/11 9:36,13999.0
548219,3/30/11 9:46,
548220,3/30/11 9:47,
548221,3/30/11 9:47,
548222,3/30/11 10:16,17306.0
548223,3/30/11 10:18,17306.0
548224,3/30/11 10:23,
548227,3/30/11 10:24,
548234,3/30/11 10:32,17594.0
548242,3/30/11 10:34,16218.0
548245,3/30/11 10:36,12823.0
548255,3/30/11 10:46,13078.0
548256,3/30/11 10:50,17775.0
548257,3/30/11 10:54,13802.0
548258,3/30/11 11:04,14146.0
548259,3/30/11 11:12,14099.0
548260,3/30/11 11:18,15373.0
548261,3/30/11 11:19,
548267,3/30/11 11:32,16954.0
548269,3/30/11 11:35,
548276,3/30/11 11:39,17863.0
548286,3/30/11 11:47,
548289,3/30/11 11:48,13988.0
548293,3/30/11 11:51,13798.0
C548307,3/30/11 11:59,17314.0
548308,3/30/11 12:00,17220.0
548309,3/30/11 12:02,16657.0
548310,3/30/11 12:04,
548311,3/30/11 12:05,13728.0
548312,3/30/11 12:12,16059.0
548313,3/30/11 12:15,15353.0
548314,3/30/11 12:24,16949.0
548315,3/30/11 12:34,16019.0
548316,3/30/11 12:35,17929.0
548317,3/30/11 12:43,18179.0
548318,3/30/11 12:45,13113.0
548319,3/30/11 12:48,14180.0
548320,3/30/11 12:54,12709.0
548321,3/30/11 12:55,
548322,3/30/11 13:00,
548323,3/30/11 13:00,15424.0
548324,3/30/11 13:01,13316.0
548325,3/30/11 13:01,13509.0
548326,3/30/11 13:02,15424.0
548327,3/30/11 13:05,16788.0
548328,3/30/11 13:11,
548329,3/30/11 13:14,16584.0
548330,3/30/11 13:26,14810.0
548331,3/30/11 13:28,13047.0
548332,3/30/11 13:39,15364.0
548333,3/30/11 13:44,15189.0
548334,3/30/11 13:56,18108.0
548335,3/30/11 13:57,14272.0
548336,3/30/11 14:06,13082.0
548337,3/30/11 14:06,18198.0
548338,3/30/11 14:08,16558.0
548339,3/30/11 14:08,
548340,3/30/11 14:23,13426.0
C548341,3/30/11 14:30,13089.0
548349,3/30/11 14:39,15812.0
C548350,3/30/11 14:49,15648.0
548351,3/30/11 14:51,13001.0
C548352,3/30/11 14:57,12921.0
548353,3/30/11 15:05,15980.0
548354,3/30/11 15:06,15981.0
C548355,3/30/11 15:06,12921.0
C548356,3/30/11 15:12,12472.0
C548357,3/30/11 15:14,15785.0
548358,3/30/11 15:29,15832.0
548359,3/30/11 15:31,14828.0
C548360,3/30/11 15:35,13534.0
548361,3/30/11 15:38,16092.0
C548362,3/30/11 15:40,13268.0
548363,3/30/11 15:48,12428.0
548364,3/30/11 15:49,
548365,3/30/11 15:49,
548366,3/30/11 15:50,
548367,3/30/11 15:51,17677.0
548368,3/30/11 15:52,17677.0
548369,3/30/11 16:00,
548370,3/30/11 16:14,15528.0
548371,3/30/11 16:28,17757.0
548372,3/30/11 16:34,14572.0
548373,3/30/11 16:34,
C548374,3/30/11 16:36,13047.0
548376,3/30/11 16:39,
C548375,3/30/11 16:39,14256.0
548377,3/30/11 16:40,
548378,3/30/11 16:41,
548379,3/30/11 16:41,
548380,3/30/11 16:44,
548381,3/30/11 16:45,
548382,3/30/11 16:46,
548383,3/30/11 16:46,
548384,3/30/11 16:47,
548385,3/30/11 16:47,
548386,3/30/11 16:48,
C548387,3/30/11 16:49,14794.0
548388,3/30/11 16:52,13268.0
C548389,3/30/11 16:54,16713.0
548390,3/30/11 17:05,
C548391,3/30/11 17:06,13488.0
C548392,3/30/11 17:09,18075.0
548393,3/30/11 17:12,
548394,3/30/11 17:18,
548395,3/30/11 17:20,
548396,3/30/11 17:21,
548397,3/30/11 17:23,
548398,3/30/11 17:24,
548399,3/30/11 17:25,
548400,3/30/11 17:33,17400.0
548401,3/31/11 9:07,14479.0
548402,3/31/11 9:26,
548403,3/31/11 9:36,14794.0
548404,3/31/11 9:38,16398.0
548405,3/31/11 9:48,17088.0
548406,3/31/11 9:57,15061.0
548407,3/31/11 10:07,16401.0
548408,3/31/11 10:26,17438.0
548409,3/31/11 10:27,12731.0
548410,3/31/11 10:29,12731.0
C548411,3/31/11 10:36,13316.0
548412,3/31/11 10:38,12601.0
548447,3/31/11 10:53,17315.0
548448,3/31/11 11:07,18041.0
548449,3/31/11 11:08,14911.0
548450,3/31/11 11:20,15856.0
548451,3/31/11 11:25,17365.0
548452,3/31/11 11:37,13060.0
C548453,3/31/11 11:37,17428.0
C548454,3/31/11 11:42,16422.0
548455,3/31/11 11:49,14790.0
C548456,3/31/11 11:49,16422.0
548457,3/31/11 11:52,13468.0
548458,3/31/11 11:53,15632.0
548459,3/31/11 11:57,14890.0
C548460,3/31/11 11:58,16801.0
548461,3/31/11 12:08,14527.0
C548462,3/31/11 12:11,14527.0
C548463,3/31/11 12:11,13225.0
C548464,3/31/11 12:14,13043.0
C548465,3/31/11 12:17,17526.0
548466,3/31/11 12:19,16386.0
C548467,3/31/11 12:20,16619.0
548468,3/31/11 12:28,14818.0
C548469,3/31/11 12:32,14543.0
548470,3/31/11 12:36,12782.0
C548471,3/31/11 12:38,14267.0
548484,3/31/11 12:43,13571.0
C548485,3/31/11 12:50,14051.0
548486,3/31/11 12:51,12909.0
C548487,3/31/11 12:57,14952.0
C548488,3/31/11 13:03,16638.0
548489,3/31/11 13:10,12619.0
548490,3/31/11 13:13,12909.0
548491,3/31/11 13:14,14064.0
548492,3/31/11 13:14,17841.0
548493,3/31/11 13:14,16839.0
548494,3/31/11 13:33,16698.0
C548495,3/31/11 13:34,17075.0
548496,3/31/11 13:40,12678.0
548497,3/31/11 13:43,13089.0
548498,3/31/11 13:46,16681.0
548499,3/31/11 13:47,17075.0
548500,3/31/11 13:49,17071.0
548501,3/31/11 13:50,15894.0
548502,3/31/11 14:17,
C548503,3/31/11 14:23,14410.0
548504,3/31/11 14:33,
548505,3/31/11 14:34,
548506,3/31/11 14:42,18037.0
548507,3/31/11 14:47,13573.0
C548508,3/31/11 14:51,14189.0
548509,3/31/11 15:00,14543.0
548510,3/31/11 15:02,17861.0
548511,3/31/11 15:43,14056.0
548512,3/31/11 15:54,14410.0
C548513,3/31/11 15:54,13777.0
548514,3/31/11 16:03,
548515,3/31/11 16:19,
548516,3/31/11 16:28,
548520,3/31/11 16:40,13126.0
548521,3/31/11 16:41,17735.0
548522,3/31/11 16:43,
548529,3/31/11 16:56,18223.0
548530,3/31/11 17:06,17400.0
548531,3/31/11 17:12,14031.0
C548532,3/31/11 17:16,14031.0
548533,3/31/11 17:17,13883.0
548534,3/31/11 17:28,18172.0
548535,3/31/11 17:33,
548536,3/31/11 17:34,
548537,3/31/11 17:35,
548538,3/31/11 17:36,
548539,3/31/11 17:37,
548540,3/31/11 17:51,
548541,3/31/11 17:59,14957.0
548542,3/31/11 18:05,13918.0
C548543,3/31/11 18:44,14525.0
548544,3/31/11 18:49,14525.0
548545,3/31/11 19:12,13118.0
548546,3/31/11 19:20,16600.0
548547,3/31/11 19:42,17212.0
548548,3/31/11 19:54,17781.0
548549,3/31/11 19:55,16365.0
548550,4/1/11 8:22,18161.0
548551,4/1/11 8:56,14886.0
548552,4/1/11 9:06,17613.0
548553,4/1/11 9:19,12523.0
548554,4/1/11 9:19,13694.0
548555,4/1/11 9:21,13758.0
548556,4/1/11 9:25,13694.0
548557,4/1/11 9:56,15018.0
548558,4/1/11 10:05,13626.0
548559,4/1/11 10:08,16214.0
548560,4/1/11 10:10,13468.0
548561,4/1/11 10:11,16609.0
548562,4/1/11 10:18,
548563,4/1/11 10:21,18118.0
C548564,4/1/11 10:22,12616.0
548565,4/1/11 10:23,16180.0
548566,4/1/11 10:27,17288.0
548567,4/1/11 10:34,17965.0
548568,4/1/11 10:43,14543.0
C548573,4/1/11 10:45,15045.0
C548576,4/1/11 10:46,15696.0
C548577,4/1/11 10:46,13694.0
548604,4/1/11 10:58,
C548605,4/1/11 11:03,
548606,4/1/11 11:10,12731.0
548608,4/1/11 11:20,13462.0
C548607,4/1/11 11:20,16700.0
C548609,4/1/11 11:22,15589.0
548610,4/1/11 11:28,15860.0
548611,4/1/11 11:31,18230.0
548612,4/1/11 11:34,13137.0
548613,4/1/11 11:46,13694.0
548614,4/1/11 11:47,14419.0
548615,4/1/11 11:47,
548616,4/1/11 11:48,18263.0
548617,4/1/11 11:50,16592.0
548618,4/1/11 11:50,15197.0
548619,4/1/11 11:51,16592.0
548620,4/1/11 11:53,
548621,4/1/11 11:54,16960.0
548622,4/1/11 12:09,13636.0
548623,4/1/11 12:10,13841.0
548624,4/1/11 12:12,
C548625,4/1/11 12:14,13078.0
